,x,y,z,label,state
7464,-4.007432880104455,-0.3470433702083765,-6.58273021288561,1,NC
7471,2.526628443076013,-4.332774371252953,0.6269689949850977,3,NV
7473,-1.62107472264823,-2.8714384357899942,4.088130139626205,3,CA
7479,-5.6069040252823426,-0.16521856738758844,-4.666815160062352,1,CA
7488,-7.229479284088024,0.4471806317817731,-3.568502141386799,1,CA
7494,-2.693690789793517,0.9276410672181546,4.3711891571998756,0,CA
7495,-1.567757129224891,-0.8818614813561274,10.58649511617102,0,CA
7496,-3.4043786774362164,-2.948455910427475,6.617677802799016,0,CA
7499,-10.35538634801572,0.8996946543899695,-1.465859750213894,1,CA
7502,4.626892049113572,-4.698932004869011,1.5783625045845437,0,AR
7508,-3.718523462435599,-3.674128259164488,11.307568536097277,0,CA
7509,-10.453090816067457,0.17223836026626793,9.857568873389335,0,CA
7514,-1.2972879746368158,-4.1532895420569265,6.4817246499477275,0,CA
7519,-8.507961771833106,3.321291753452649,3.1799426031043305,3,NM
7521,-0.8302525360227216,-2.7184300792634666,-1.2671434649249862,3,NV
7527,-4.029399785614124,2.835186245465619,-3.1434820739083,1,CA
7529,-4.7014795155605595,-0.5068312093738375,7.570566356380674,0,NC
7537,0.8270277681140346,-2.8804838441194196,-3.751398278654137,3,CA
7540,11.442043767730352,-7.139644761974904,-1.2515058722134942,3,NV
7544,10.970507578922529,-7.365421636194423,-1.5229409597848136,3,CA
7546,-9.422732803550588,0.791546613967395,-0.10421626172334887,1,AR
7556,9.968827220592045,-4.1871482866190055,-0.9465328096740356,3,CA
7566,7.708955375825195,1.8163901481539604,-3.133637618946189,1,NC
7581,-2.132107546823174,-2.0891610314462286,-3.1449975551315084,1,CA
7584,-4.824649394189548,-2.613311118545698,6.77726000897507,0,CA
7595,4.987641889902183,-5.579391120047641,3.3205055765873355,0,CA
7599,2.6855798769098396,-3.8289707664205106,-1.0393151848465576,3,NM
7615,-2.1819820189285233,-1.8759179330621838,-3.959185519127879,1,CA
7625,0.8042523070153673,-3.2243634581955583,-1.477402359247062,3,NC
7631,5.102465927703286,-4.95572209821687,-2.0333808643915225,3,CA
7636,2.7557471920992738,-4.534283404205874,2.924411169871103,0,AR
7640,1.7656507552419074,-5.447056991331952,6.785676967176066,0,CA
7641,-1.1504172277074458,-3.2653628992156305,3.1059032226043044,0,CA
7648,-2.4861095234492456,-2.4074839300189805,0.7315255550893477,3,NC
7650,12.730613617568896,-7.79772876929439,-1.9723533463355207,3,CA
7652,1.2764358781976661,-2.928982101840069,-2.985012773059567,3,AR
7657,-8.294857192104185,0.3497951248159929,-3.567163366527355,1,CA
7662,4.968672792880269,-5.528952498632368,2.6944203474580415,3,NC
7667,-7.860252508469539,-0.028845423026531765,-1.2769009936395956,3,NC
7669,-7.891010793606944,1.057371354381651,-0.4610841205013315,3,NV
7676,5.014257009147059,-5.576423453196871,1.6544281056744075,0,CA
7677,4.662408410550769,-0.28492508705924563,6.538524655754969,0,CA
7680,7.443902669021876,2.824757410065452,6.0289228884454085,0,CA
7681,-8.250746010713977,0.31260631587652415,-2.4672536062379646,1,CA
7682,8.830899067910115,-6.774336664201916,-0.48617941438073065,3,CA
7683,-8.960703733354842,0.31268749084810504,1.7787326927390978,3,CA
7684,-1.4904567845090315,0.07733881532429168,-6.403254708055177,1,NV
7688,-13.236209019294366,1.5431738159113784,3.6776018016846352,0,CA
7693,-4.512694837404278,-2.106642534191582,2.489474965452812,3,CA
7699,-2.2509490642714374,-0.9251160726642368,-5.3877770711895385,1,CA
7716,-2.2132032978223313,-0.4631433571898066,2.573510242248798,3,CA
7718,7.767801122417622,-6.3331611848988905,2.1771688965527076,3,NV
7727,-7.170237519436083,0.3478032549183271,-0.728612308611136,1,CA
7734,8.42522696646128,-5.667929338426043,-1.4073720065992772,3,NC
7756,15.419649486876441,-2.1205240361399578,-1.4073406985933663,3,NC
7762,3.633497759254321,-1.0461945064856224,-2.4755577957198,3,CA
7765,9.407917265964139,-3.4837561484504906,-0.9841070902503948,3,CA
7767,5.943272311041184,-1.8655807315050184,-0.3592646097673023,3,CA
7768,-0.0024963859346600406,-2.1637074617865024,-3.067567359811067,1,CA
7771,1.714259937397389,-5.46898148073397,10.001415743242893,0,CA
7773,-5.038553589803808,-0.9840293824804305,-2.1982617660776773,1,CA
7777,-4.1941781244717,1.0745129425104891,1.7272754584154761,0,CA
7788,-0.6059401923173247,-2.92899719468989,-1.910292134181339,3,CA
7801,-4.054038309006021,-0.6699920635194834,-4.964412311338702,1,AR
7802,-12.740325235275733,2.76921729567772,-3.0570753533516397,1,NM
7812,-13.9031029482734,3.336197434475277,-0.909246401785341,1,CA
7815,-3.0602340855194723,-1.9234471089491965,0.9360308333066645,3,CA
7817,6.976811083585599,-6.456546527458859,1.494814160855681,3,CA
7826,1.4888322918308463,-3.2205006662427604,-0.6343870304474428,3,NC
7827,-0.364007583270723,-1.9007341579533672,-1.835805916717466,1,CA
7831,3.400353823154437,-4.672116363724781,-1.1499456966220447,3,NC
7833,-1.7330256262038253,-1.2293850697720352,-5.361226265306182,1,CA
7837,-4.2441965306888285,-2.075799523013861,9.13880051701857,0,CA
7844,-11.162087794609395,-0.3510414453530277,7.285221286504578,0,CA
7851,-2.7115348980436202,-2.0874796497207453,0.015598110815925662,3,NV
7853,0.7744796166415154,-3.969919431527797,-0.8675345150342363,3,NM
7854,-3.8795461106251783,0.8686186507747541,1.1892652920503368,3,CA
7864,2.1379120896381054,-3.7437285155232023,-1.747667583754955,3,CA
7872,-8.913746889248822,1.5042414685653853,-1.3266574670139968,1,CA
7873,-2.5358607314353785,-2.6017682499404025,2.8113418472616583,0,AR
7876,3.4465457272297835,-4.440727042594777,-2.4152929523508053,3,CA
7882,-11.161724165944017,1.6442053879952012,-3.0934395197180846,1,CA
7884,-4.290622049995444,-1.643752483471415,0.05546439342985913,3,CA
7893,-1.178568362829635,-2.6138073985095267,-1.391244301459161,3,NV
7896,-1.7891280250730273,-2.4419215709344204,-1.072643098090872,1,CA
7933,3.087333050899878,-5.0529586183031405,3.5492405675510397,0,NV
7946,-2.0228461458654996,-1.5748518504736853,-4.753348271754414,1,CA
7947,2.8021994363125398,-4.544185819710771,0.5498230040115164,3,CA
7948,3.980942493200509,-3.976558130625322,-2.028693089794835,3,CA
7951,-0.3951177067484644,-3.547884547958338,1.4432331670944507,3,NC
7959,-0.09962122306619858,-4.14633072455148,4.1024578124374385,0,CA
7968,-8.820486584583021,0.47647745276853476,-0.3821750063223843,1,NC
7975,2.450840444090463,-3.9929630584063256,0.5853345747459039,3,CA
7978,-1.3962639520812403,-3.0427311605739256,-0.36140365634588195,3,CA
7985,4.517373742480163,-4.440352318501067,-1.663922650411007,1,CA
7988,-1.94073107696762,-2.9755405082915907,4.45757315470643,0,CA
7992,-3.611147739789659,2.3604741180511954,-5.385933034268213,1,CA
7993,3.1078311995860566,-4.299523522359276,1.0845613471695907,3,CA
7994,7.675782795925168,-3.9954048520931775,-7.514824826927351,1,CA
7995,2.2346980636585285,-3.4370215152711507,4.967395140512557,0,CA
7996,2.0582110657233144,-2.8742423365718928,-3.9112527997228304,1,CA
7997,-1.7997332605917298,-1.277505659090472,-6.519670241541349,1,CA
8018,2.3279907607345605,-2.895256655209415,-5.824917060340293,1,NC
8026,1.5784302362189677,-4.632516671022785,5.119981058802195,0,NC
8034,-1.5461321419009109,-3.90558354468709,7.553641039841602,0,CA
8035,1.8153198783589977,-4.321148937524966,5.047076515684721,0,CA
8036,5.075949619329332,-3.4732923768951576,-4.840726448746855,1,CA
8037,1.944256890336089,-3.1625098161274092,-1.9670965422591158,3,CA
8038,0.00010896297717205168,-2.2820425804287634,-3.6931188109582416,1,CA
8039,1.4897639589856766,1.496115679772072,-0.9350695405980848,3,CA
8040,9.50346475388813,-6.541402870196248,0.9251124355575951,3,CA
8041,-6.2096406177637995,-0.287937171823751,-3.1927528506898364,1,CA
8042,-0.32257213415297026,0.4247526126414168,-5.206002005536224,1,CA
8044,-10.417392467169284,0.09701944138299769,5.221046268325969,0,NV
8053,-4.612590559556828,-2.6761524854436782,6.471047102161075,0,CA
8054,8.185511727820128,-5.509923410414776,-3.3885368742631217,1,CA
8059,-1.4629013444521048,-1.6056092694296067,-0.0361060220577913,3,CA
8060,-6.4141266106650985,-1.6990736732016265,5.074184963795563,0,CA
8063,-8.22711947981136,0.328762487544964,-0.8050966240560178,1,CA
8065,0.7449454760879098,-2.9815817548299806,6.708132019143549,0,CA
8069,1.5926088651453418,-4.452358740396272,1.1113970089628227,3,AR
8072,-3.8924765500337912,-0.8657209281003332,-3.967592513371414,1,NC
8078,-5.988662683246873,-1.913771101776731,5.223629907820976,0,CA
8080,-3.3641788396684613,-1.1892125586795237,0.17095770788778256,1,CA
8089,-1.4494730492834311,-1.5505352469061988,-0.5484542782855983,1,CA
8106,-5.399383364156522,1.2002097463181198,9.427141057769493,0,CA
8112,-2.762633488361747,-3.237831684544557,5.131674227215237,0,CA
8115,17.3443441813219,-9.46401213162138,-2.6285232441594566,3,CA
8122,4.599109534885169,-5.130253172775254,-0.1809121224370452,3,CA
8126,9.186873382205096,2.2563495689026682,3.9174870619672446,3,NV
8128,-3.730589249320218,-2.9484013886382914,9.20153643441968,0,CA
8129,8.290708534587779,-6.429842696662529,-0.66374852914812,3,CA
8133,-14.782095720440909,1.932894240209212,6.32709789479368,0,CA
8139,0.4474687499439738,-3.532763696326529,2.146384298162316,0,CA
8141,-1.4740121074624486,-3.8262940504308176,6.6091131754697,0,NV
8142,-7.219845092616769,-1.7801761206943074,8.129425959471607,0,NV
8151,-1.452361008609031,-3.754001549931553,5.26119578733982,0,NC
8152,0.13064080411349818,-1.8162769209519798,0.7878973065206286,3,CA
8158,5.800568163996879,-5.489161257023242,0.42138645084722115,3,CA
8165,4.448084747771756,-4.449448202496051,-2.851747935192306,3,CA
8176,13.154453127696524,-7.754224417992238,-2.687631344189624,3,CA
8178,3.440907883865276,-4.0592146884008695,5.269907715893039,0,CA
8181,5.294325676051817,5.085966757257517,-3.4335322195207714,1,CA
8191,-5.892914106808394,3.655777954956965,5.261793648523077,0,NV
8200,-4.7954599925210974,-0.4587596251075831,-0.2716889801689381,3,CA
8205,2.0286068582290495,-4.929300579925442,3.6343306482702533,3,CA
8223,8.728747896885324,-6.440828063644395,-0.7167471490419736,3,NV
8231,-9.461242064767728,-0.25422672851831196,3.1960461372532465,3,CA
8232,-2.344766798634855,-2.636916198947358,4.0951611153228225,0,CA
8234,-5.930242995293205,-0.4169621502701382,-2.7648978138461753,1,CA
8254,-5.758782446002069,-2.1442122790340608,6.065899684653228,0,CA
8256,8.660470642344306,-5.705849465495462,-1.0227491310813293,3,CA
8258,2.523298890610639,-4.2455784934210525,0.3017271825387378,3,CA
8266,-2.7280833882731814,-1.7958300077860243,-2.213160610362078,1,CA
8297,0.6186283861503744,-3.0859755433412643,-2.753671833830562,3,NV
8302,-4.342451953141517,-1.0638076305755708,-3.7779428266043316,3,NV
8307,7.784688264479225,0.016198437014772093,3.2577453495855164,3,CA
8345,5.677134848221206,1.6915532925669612,-1.6508770790811398,3,NC
8362,-4.465543691241994,-0.46771563987802456,1.685630999981335,0,CA
8366,4.410674375276305,-4.059805697075797,-4.2084966671941055,1,CA
8394,-0.9488174971183305,-0.030992638376320797,5.282456846064946,0,AR
8395,-2.510174067482344,-2.244767631583977,1.1078119063208132,3,CA
8401,-4.239417993782476,-1.3480476720222518,-1.6758619791758207,1,NV
8404,-1.1526025312329111,-2.9674167010945993,1.0425790696032757,3,CA
8409,2.9429840111161054,-3.784616680802046,-2.036023807856641,3,CA
8410,-3.8376538854866435,-1.8787014455463715,3.0361150344609946,0,CA
8415,-4.712781081614987,1.2949519969019319,-1.4812409670184987,3,CA
8429,-6.5949428196214015,-1.5334427926815792,6.031588469163516,0,CA
8432,9.562782100829507,-6.8680230584391895,-1.8790877727723776,3,CA
8434,-0.5064720600813897,-3.158332352987693,4.5716045499519,0,CA
8435,-1.7477954770259787,-0.9646713080146543,3.828190788979844,3,CA
8439,8.140431769480342,-5.231813625823399,-3.0157520029296765,3,CA
8443,10.828119690978863,-7.062050009269261,-1.5503550095152754,3,CA
8444,0.5115775932146658,-4.063535655696776,4.795430284215293,0,CA
8461,-4.720350873575292,0.23726077568069562,-6.131350749374303,1,NV
8463,5.881028214999702,-4.5997064637297465,-1.3241961952049528,3,CA
8474,-4.947131118171503,-2.2221557241382444,4.825398021952219,0,CA
8476,-2.4256388202356054,-0.684193806523385,-8.018416604355295,1,NM
8481,14.617740663535242,-8.60580497126647,-0.8429845366227027,3,CA
8497,-0.7030121913532463,-3.7512875475166165,4.082919237310374,0,CA
8507,-1.275323045285379,-0.6055936229987798,-0.9687483072997293,3,CA
8513,-4.141856432682015,-0.020468933425776048,-7.949486612122839,1,CA
8515,20.898722214209684,-10.685398823077247,-3.03708192286747,3,NC
8517,3.476576303143331,-2.4965794036169733,-1.5278871363596573,3,CA
8519,2.2979866248629732,-3.803620020195033,-1.7701079860076474,3,NM
8532,-9.911704336667054,1.2525188822080937,-3.4468296431441416,1,CA
8538,-2.641351316288726,-1.8181412043914957,-3.966098638839366,3,NC
8544,-1.8190382545563148,-1.6379812385806218,-3.275043157063479,3,CA
8553,10.513814628934963,-6.927341814515449,-0.6430367257422185,3,CA
8556,8.106846211183706,-5.9417078147888915,-1.1292876547795443,3,CA
8558,2.1841001187039795,-4.709951201042982,3.1584760743742164,0,CA
8559,-4.862766286048958,-0.5822647834689997,-4.1879959956228685,1,CA
8569,3.0309059254618043,-4.8491696545266905,2.9527900892934595,0,CA
8574,2.6014585608417,-5.565458817991148,6.296109008450962,0,AR
8576,-0.44477146629165465,-4.32534690409374,7.0256546093850245,0,CA
8579,1.334089275296191,-4.098251114609552,3.623266062878132,0,NM
8585,3.31919257648741,-5.275049528081243,3.876521086947744,0,NV
8587,7.200977072775461,-5.83002938930753,-2.1495494463420117,3,CA
8589,3.8031341923621875,-2.020157694354416,-0.687450892183541,3,CA
8593,-2.6691976564645667,-0.041957947788776366,-0.28202498715502655,3,CA
8597,-1.9324504865296945,-1.6198594240072322,-3.888388890590437,1,AR
8598,-8.718109764011924,0.34084960588699137,-1.044844305487705,1,CA
8605,-9.739723448129814,1.8182582761837665,1.1102341312782429,1,CA
8606,-9.79242272218235,1.0218112924860072,4.827346368828507,0,CA
8612,11.145332434708257,-7.397483133798475,-2.0290107880021484,3,CA
8618,-10.58051105055221,1.6240827399036477,-3.524532678723644,1,AR
8619,-6.10212346589667,-1.0160194933931361,-0.7324809796432044,3,NV
8620,-0.05549395984769727,-2.7778285993237875,-1.3333992396115693,1,NV
8621,1.2768882606000767,-2.5735285304799196,-6.177390428183741,1,NV
8622,-1.9849082375044604,-3.7115008025824445,7.782374159413047,0,NC
8624,13.09742507460335,-8.16318263222667,-2.117938803151091,3,CA
8625,1.2403439819087976,-4.0542035308634095,-2.0709809415552747,3,NC
8647,-6.17628370864113,-1.8499707394419989,9.516089018241033,0,CA
8648,2.7042365389154837,-3.322118650329395,-5.530808552005552,1,CA
8649,-6.651118862432097,-0.9217509891793237,2.537528004967813,3,CA
8650,-12.161388336554477,2.7864640737458823,-3.764371484413954,1,CA
8651,-6.340593822623611,-1.7976820050037194,9.282574472462475,0,CA
8653,-5.226264640238608,-0.04889051236727987,-0.9277469316697203,1,CA
8654,-3.4786194301300757,-3.810179817120269,11.061879955736332,0,NV
8655,-4.022872211231532,-2.4432782468183123,10.47895612363026,0,CA
8664,-1.684476874784817,-3.5813549940273792,5.851231407404474,0,CA
8665,3.9913116248432363,-3.4494058441161948,4.6727780918982695,0,CA
8666,-1.4565617865799663,-2.2187894559482806,-0.8118086770732668,1,CA
8667,-3.349050905666263,-1.8332322275969344,-0.21423626720517955,1,CA
8668,3.402762054002094,-4.136286642447148,-3.5328115899007755,1,CA
8669,6.887997939763947,-5.047157955345066,-5.458935487485629,1,CA
8671,6.112988086997876,-4.920197293060129,-1.6930992170615125,3,CA
8680,-2.047718703592494,-3.434460536569804,9.964360522823682,0,CA
8692,7.763852662731377,-5.988120610207541,-0.8448802518269833,3,CA
8698,1.953349797622737,-3.059206382425186,-4.2881705454145225,1,CA
8699,5.32054731914307,-4.328395285057207,-1.0422856067166297,3,CA
8700,-5.004512485721661,-0.21556380077403312,0.383391530421153,1,CA
8701,0.49145635833743173,-2.8235528187731878,-3.386569078101486,1,AR
8723,6.215146842384584,-5.058838382713826,-0.7786927755486054,3,CA
8724,2.5424500218025483,-4.970868454806871,5.386282005798538,0,CA
8726,9.385266934461452,-6.930136623001722,-0.3050475757322699,3,CA
8749,-2.7657469802693835,-2.7542784976703882,1.9600377689532893,3,AR
8752,-2.1590408884798205,-2.5176681853344163,2.422608722123068,0,CA
8756,-5.463618531729346,-0.609453477552382,9.709289297890978,0,CA
8757,-10.49356436372009,1.6203849798480643,3.496950557173297,0,CA
8760,-10.42839123515386,0.7139010461509075,3.771252182645805,0,CA
8762,-8.65250557775791,-1.2342075977180818,11.900496459311311,0,CA
8772,-7.303836246545083,-1.3301907834243534,8.374744259799444,0,CA
8778,-6.389705623469511,2.9771286756141166,-4.291187996843976,1,CA
8787,-1.0054364769235042,-4.084007738582278,8.084003775387782,0,NV
8794,-6.0630384906193715,-0.8050337498190383,3.6221071470018305,0,CA
8795,2.3371557041305344,-3.217036121616798,-0.14085587888324713,3,CA
8808,3.8391557027358263,-4.959669469051436,2.901616972454891,0,NM
8815,5.005560196520778,-3.83861709925258,-5.683162406704401,1,NC
8822,-11.193893414713239,-0.43179584304840996,8.703246102385366,0,CA
8825,-0.5833423712866767,-0.08492500500363037,4.262110591035603,0,NC
8826,-2.9929330993356817,-2.2559185552631624,3.4238541478926616,0,CA
8831,-6.747582283092686,-1.244530756493065,3.9883258081141846,0,CA
8832,-4.78122180032974,-0.5062142973143559,-5.040027507684078,1,AR
8837,-13.527022837553655,1.448244468272842,1.7046242236199245,0,CA
8838,-8.593915531917757,0.8582026728103127,-3.0824220762938688,1,AR
8851,8.95701706983791,-6.067585468307625,-3.2394876783105944,3,NV
8852,-3.3254248526559795,-1.1816912005214835,-3.2249490233147973,3,NC
8854,-5.398194619949473,-1.9421954666547914,8.139675308255832,0,NM
8863,2.6023070610479464,-3.2112557717730814,-5.7345984178517,1,CA
8872,-0.3262413935616185,2.0417689887440287,5.169659297705047,3,NM
8878,1.7253627801267752,2.3471655178660793,2.840788018082425,3,NC
8882,10.692920040296674,-1.1058798374391672,-0.06464726994000707,3,CA
8883,9.95966906206844,-7.0676006542050684,-1.3898629365443755,3,NV
8910,8.46956040787997,0.3992694518107021,-1.5124688993912456,3,CA
8922,6.037600921471759,-5.421367348192853,-2.0696798442755244,3,NC
8947,1.8351068417842056,-4.629012564474583,3.3305113741695505,3,CA
8951,-6.036691096755466,0.4234145179178586,6.665551456701644,0,CA
8958,0.7142986471130199,-2.5967201133178817,-5.50672140942603,1,NM
8977,-3.8726543024536872,-2.6909509639292604,1.2400341983957728,3,NC
8988,-9.810025131892077,1.3074275095546286,4.5993800149043595,3,AR
8994,-2.929639847053695,0.8728740213582713,3.360829864509631,0,CA
9021,0.8582945791159304,-2.8835707025817126,-3.789883049400404,3,NC
9028,-0.9178773525682227,-2.072907640366281,-2.9302207571989367,1,NV
9036,-11.671362775608399,2.0352108683879293,-3.9780340853133063,1,CA
9068,0.45311527430829684,1.723903663977497,0.3384994262097725,3,NM
9078,-5.6593402295183814,-0.8402032029150908,-1.4496820915613144,1,NC
9080,-11.861097820684098,-0.07372523229774162,8.406689260559641,0,CA
9135,3.298162658024889,-4.084778758472406,-2.393421984624933,3,NM
9160,9.320830309750122,-4.000707416307648,0.019573509117161283,3,CA
9253,-5.696442587167589,-1.0687996841903962,-1.2468022242260883,3,CA
9260,1.3215817492808348,-3.206364546161585,-1.1838525409491043,3,CA
9281,0.3944610233056216,5.298038955724139,0.20092618455076006,3,CA
9297,0.5479498214897047,-3.0075965447088384,-1.9377236786712462,3,CA
9317,8.67774714618589,-8.096739031514284,7.987802844151648,0,NC
9325,-4.940430421042022,-1.8737260381241756,2.7874261264152795,0,CA
9332,-5.027836343357361,-2.1082032556629744,4.424291901633415,0,CA
9340,-4.790365112547235,1.5213980755290664,-0.1083606906723776,1,CA
9346,4.205673495976436,-2.171342490114541,4.806071395212955,0,NM
9348,6.6439241844227235,-5.978028814537901,-0.7363541962770751,3,NM
9354,-3.6744274240069563,-1.1380585164593002,8.842640691521126,0,NM
9367,-2.5506882459077747,-3.5563482940413897,5.923042650787121,0,CA
9373,-6.774521043040169,0.009583765620140782,-2.6398962535144954,1,CA
9388,-3.5962805919705945,-3.2115216107677185,5.698224990064172,0,CA
9397,10.329174611198445,-6.753989755424757,-1.2809911874931204,3,CA
9409,-2.096584097562406,-0.3470228074023681,7.135105309617671,0,CA
9410,-11.786142482122305,5.172677376446806,-5.72268973696788,1,NM
9411,-1.7587420430534941,-3.141676646941767,2.8068068774530275,0,CA
9417,2.6387236779553582,-1.1065833394065772,4.052185285739683,0,CA
9418,3.187973966314934,-3.4926867884790096,-1.6056460109138633,3,CA
9419,3.017084648271915,-4.5552691292909495,1.7749303890451111,3,CA
9425,-3.4774937253195173,3.2922915663516723,0.31045606182094104,1,CA
9427,1.5790884103237404,-2.9047094312755655,-1.086593793286028,3,AR
9438,2.796011519983605,-4.684957410589009,0.5315539258165078,3,CA
9449,-6.146931971081301,4.270515221557951,-1.7439569355995732,1,CA
9450,-8.767621119790526,2.84668944994745,4.902495004192678,0,CA
9451,-7.329905289345794,5.26361106517864,-4.606950213598981,1,CA
9452,-5.111323723677594,3.216281431999425,0.1795408551854421,3,CA
9453,-5.810114534244737,0.9107054066914195,-6.975567235820033,1,CA
9455,-2.580776159117451,-3.0665754806879257,5.113083199705944,0,NV
9456,-10.238243600539802,5.014195378373154,-4.700816512465354,1,CA
9460,2.705810923792265,-4.383872850172516,3.37379087666722,0,CA
9461,10.315678263755672,-6.651895262814528,-3.2245336676879925,3,NM
9471,0.9408565363075256,-4.8481197485770275,7.319795236312095,0,CA
9473,1.0274957613756468,-5.192268055963509,9.704674948366916,0,CA
9476,12.950283436218804,-7.881670271327071,-1.776226799251693,3,NC
9492,6.448371849637141,3.245131958852793,0.5471733237711249,3,CA
9495,2.397795800925366,-3.8636257351152747,-0.056002761099459536,3,CA
9496,-6.961386923394136,1.980487413803042,3.2608975568085246,0,NV
9498,5.503275777242174,-1.358665137418189,3.848720027668041,3,CA
9499,-0.28114224612225647,2.7673980065097497,-0.3672108471583275,3,CA
9505,0.7916823075025176,-3.4088524660393613,1.3787018488487348,0,CA
9506,5.79570525037235,-6.146219942423521,4.038984316986819,0,CA
9509,-3.5066721366644145,-4.085222001573386,12.305406037540369,0,CA
9515,-10.858494060037597,0.4668830069578655,3.58111991406903,0,NC
9530,-12.822598409645499,5.549323570914801,1.734162152214273,1,CA
9554,-10.54020596367574,1.740143459870997,1.141068994500293,1,CA
9563,3.4310830444894806,-4.553736204117799,-0.2940154558533119,3,CA
9574,-7.66274641705158,0.5684475242182819,-5.0834724976716785,1,CA
9583,5.497970940355128,-4.2885725461036515,-3.9824318676842534,1,NC
9595,6.817039577963384,-5.452338599691375,-2.755966367313217,3,NC
9602,4.502825568619907,-5.051029640744729,-0.9965263989798504,3,CA
9603,4.4673082469493135,-5.643933892480476,5.289353468635542,0,CA
9605,-2.971473639811524,-3.408330278660498,7.395178584637346,0,CA
9615,-9.731051229183107,0.6877962654916127,-1.0947676698346016,1,AR
9629,-5.810993421489244,-0.1150552600426783,-4.417868162980725,1,NM
9657,0.33083906458814655,-3.061799825535812,-2.938315094674954,3,CA
9664,-5.763028811876957,1.0731722885671617,0.9668197675891247,3,CA
9667,9.630516740478082,-7.326012006111493,4.301273272231022,0,CA
9668,0.6391349929637622,-1.0723400726881462,4.04312521881697,3,CA
9685,-1.586677318116109,-2.2853604697012826,-2.131509472949746,3,CA
9688,2.373228170401593,-3.1733977128615103,-6.266329706058561,1,CA
9691,0.7514601197473766,-3.577158234975138,-0.6202315662150941,3,CA
9694,-2.431805981532833,2.5162481613954752,3.7443414069692604,0,CA
9703,-4.156388575001351,2.6095325217513743,9.015064651842561,0,CA
9704,-0.3294077680113312,0.37292986463912176,-1.2419177393499914,3,CA
9713,12.782346651546716,-0.10841224968637812,-1.05051447829002,3,CA
9714,-4.580326316771449,-1.7926650948834932,4.230078347537076,3,CA
9718,-0.9698378554259033,-2.6602275909373274,-0.6765957684713665,3,NV
9730,-3.4952545728428843,-2.7169792908035375,3.475957562595732,0,CA
9734,2.497701418843891,-3.599323548277601,-1.2103980220024078,3,CA
9738,-4.779836560472211,-2.988133557443279,7.7570931939301095,0,CA
9742,-4.81944722928812,0.9813292372832301,1.0261427082607666,0,CA
9744,10.078009849175125,-0.7300135281431216,2.8717496048955713,3,CA
9752,-12.206253294547894,5.322008570616689,-6.136411028146588,1,CA
9755,-0.03320180832859115,-2.174034411422687,-4.250842952501041,1,AR
9758,12.325193212703455,2.757513638362026,0.30385117732719547,3,CA
9764,11.239248175806189,-7.221119082028112,-1.906010438562532,3,CA
9769,2.368727681114523,-3.7339933460641004,-1.5423005318400747,3,CA
9770,-10.752779039522188,0.43194519362845757,4.335284848530668,0,CA
9773,-10.009532200226749,4.459116862250606,-6.289957700241382,1,CA
9793,-4.709840177832303,5.5278876336529645,-7.328240559374672,1,CA
9806,-3.290528623330921,-3.2534597690354667,6.274081017210308,0,NM
9813,-3.6582061036478666,-3.2704481347059016,7.262235016343481,0,CA
9817,11.540922053402602,-6.6868983004745575,-2.3256125482846004,3,CA
9823,-3.3749600641190205,-0.04283649438962511,-5.9902884032175665,1,CA
9825,0.7390696371057968,1.0820247102680935,-3.6353905365778294,1,CA
9833,5.594458502239314,-3.9140752108422374,-2.966631973225468,1,NC
9840,6.62467524613708,-5.593374717323777,1.0520004409946204,0,CA
9853,-6.943044878148875,0.30007267944001453,-4.753012439601055,1,CA
9854,15.133055467098075,0.7838627888352245,-0.008780863932019139,3,AR
9857,4.801877371271745,-0.7163087856333081,0.769724419100491,3,CA
9860,5.971275271482461,-1.4266917643348003,-1.4371927574489294,3,NV
9861,-2.063844344846807,-1.7974379815575057,1.2859431733803324,3,CA
9868,0.6324072822775452,0.20321605033292656,-4.092277162616365,1,CA
9882,-8.111026261008055,-1.1652765008623196,3.765737920731748,0,CA
9893,4.242905850754411,-4.549265887804737,-0.6168333503847437,3,NC
9908,-2.7452800591158764,0.9316884930307434,2.201219642395648,3,CA
9912,3.4037846311237288,-4.612123206017737,-0.4904273643831859,3,CA
9920,6.603583752375576,-4.108826591190644,-0.7494182470604891,3,CA
9929,-0.35630276124245563,-2.649775304840877,-0.8478661450329121,1,CA
9939,2.7701779695977087,-3.9330860522912414,-0.1568274103088551,0,CA
9941,-9.657644438860805,4.542405131550498,-6.649236291873209,1,CA
9942,-7.767788263142959,0.9895934575881697,-5.312237508102596,1,CA
9943,-5.023489703232376,2.525063242716506,-3.468026698920832,3,CA
9945,-4.433997701140614,2.763919747581865,0.05854293099342477,1,CA
9946,-2.2580695524566026,1.7483101696365784,-1.6022496190178352,1,CA
9947,-5.349162729849796,2.669655388603343,7.010215899750892,0,CA
9966,-8.31729034320496,0.25967791525550676,0.824029267208776,1,CA
9969,13.133231937462636,2.822049679446504,5.825408091233753,3,CA
9976,-4.101866114316058,-1.8754411845418648,2.5832886006618976,0,CA
9978,-3.1361759727722585,-0.3568879091781489,6.590910554526678,0,CA
9989,-9.811692916532692,1.4223942160966732,-4.336853463094544,1,CA
10011,9.885197694379649,2.6210860392528463,0.33451618707288955,3,CA
10022,0.02560874872301994,0.1213719321401392,-2.36478331081026,3,CA
10026,-6.291925838794339,-1.0525703542141236,2.1537209154877903,0,CA
