,x,y,label,state
47160,3.6295820275867765,-4.656650860575527,4,CA
47163,14.54475061770673,13.068529217181169,2,NM
47176,1.198808012129633,10.946353822955833,2,NC
47181,-4.6538354542308324,0.7224524780681234,1,CA
47187,17.68155247190715,13.444221065013652,2,CA
47196,7.99776820277826,9.972872815786783,2,CA
47206,0.9155273636032302,3.548316748367005,5,CA
47223,-1.6897997153322981,0.4255968337262983,4,CA
47233,1.288406221433366,-3.1245635511374132,4,CA
47234,-10.487886903998284,0.41324785775182654,6,CA
47253,8.768129543377222,8.05976487763267,2,CA
47255,13.123549591180941,11.364424157670378,2,NM
47258,9.006081765155692,4.970449646969105,3,NV
47269,3.8893392120317154,3.8890578947823364,3,CA
47276,3.3875159049918535,-0.8302168712778362,3,NV
47277,8.036911968395488,-6.09686777830949,4,CA
47278,7.3463965948549985,-0.9473363356921796,3,CA
47282,-2.765109688843021,-0.8617648198740465,1,NV
47283,3.621422548231736,1.4196921091730548,3,CA
47294,-9.241664289886241,-0.1876004169250106,7,CA
47311,-3.473764758426641,-1.3985694017480672,5,CA
47323,3.893413638560309,-4.059285749061255,7,CA
47324,-11.158019371090864,1.9035007548618725,4,CA
47339,-0.11888037805100231,-2.9239622609018334,4,CA
47347,7.6081172999789555,-5.663931036285984,4,CA
47348,20.898722216330572,-10.685398823430784,4,CA
47357,0.0900265722332812,-2.7540428120854705,7,CA
47387,8.384974840798453,-2.9463104343511124,3,CA
47391,0.24441432279552439,1.5913673261687489,3,CA
47407,2.1206974388315203,-1.9902416435069994,0,CA
47408,2.1263945857678475,6.876530702798004,3,NC
47409,-8.48540803372718,-0.10624317899617551,4,CA
47431,-0.15576465717011134,-2.5647056773107635,4,CA
47434,-12.67575776468053,2.988200972170439,1,CA
47438,-12.099454720576343,0.21564500959219604,7,CA
47453,1.6733914148547693,-0.6882147532803953,4,CA
47454,-5.100885499572085,12.10738253751775,2,CA
47455,-10.099204423913477,-0.5901652831287659,7,NM
47457,1.8488793995078727,2.6019882917914487,3,CA
47475,10.284400068783649,-6.977629167815405,0,CA
47478,6.615094281975994,-6.110990503187642,4,CA
47482,-4.252477197320305,0.3545340804246553,1,CA
47490,-4.459734870320072,0.6200206587806467,6,NC
47504,5.1840935319358925,0.7959812696199754,3,CA
47513,-6.905067042342194,-0.27358613296238,7,NV
47535,4.643414765361055,-5.3433052008347195,4,CA
47542,2.5113926479472037,-4.803802988939231,0,NC
47553,3.179914277118416,-4.1462856200467515,4,CA
47560,1.3958735302703806,-3.3572402334530587,4,CA
47568,-9.153176182184339,4.31865244768776,6,CA
47569,2.939969039963387,12.525117711740918,2,NC
47571,7.426610943567179,-5.492898821223845,4,CA
47576,0.7436403932316439,-3.892518491834148,7,NM
47580,8.002571687006954,-5.464098529186268,5,NV
47589,-1.0047658807767752,-3.8668723158507685,6,CA
47592,3.8781372558730087,-5.7249219993672655,7,CA
47603,12.855690445264509,10.177822409484977,2,CA
47619,2.1598296493862175,-4.32661891798113,4,CA
47632,1.8663996914032535,7.289853535344707,3,CA
47634,-6.3457990347586435,0.049233744207532376,1,NM
47635,5.440713600677179,-4.850441125298289,4,NM
47643,4.699126557724053,-1.227575038687118,3,CA
47644,3.542822062127093,-2.1772795745197278,4,CA
47650,6.521203729894796,9.994289589667774,2,CA
47651,2.9616578014357526,-0.5019555938842677,4,CA
47654,4.486674144588326,-5.871042273058176,4,CA
47664,-2.8847151454387427,-3.126492906482495,7,AR
47676,14.63624347970087,-8.333141149482149,4,NV
47695,1.282525133032729,-3.1307279252342015,5,CA
47698,-2.678730721946743,-3.5967705920997073,7,AR
47709,3.9301147178123954,-0.6024564781601583,7,CA
47713,10.455659861200791,12.462283499977362,2,NC
47718,-1.6305530028051054,-0.7341472277409737,1,CA
47731,14.162144436065827,15.778198252467327,2,NC
47734,8.753319312951511,-3.0311403770034326,3,CA
47735,-9.230199462130667,0.5244205061612818,1,CA
47752,-11.174738597401094,1.8912372794433103,1,CA
47757,-2.3639047965764273,-2.2197651774072007,4,NV
47759,-2.9619671759148005,-1.2967657528900178,6,CA
47765,3.144768295012342,-5.588548616352735,7,CA
47767,-8.786502161446622,1.580746682521339,1,CA
47773,1.0048952095628323,-3.0744695940173314,4,CA
47778,-3.62668049954521,-3.3163079785711,0,NC
47797,-3.2182807304610446,-2.3801230037535426,4,CA
47802,12.321410277371067,12.455722313722992,2,CA
47809,5.14253140131317,-1.716835208718668,3,NC
47834,-8.50393978111397,0.5895084109129084,5,NC
47851,-3.703786167338056,-0.9359876846643587,7,NC
47853,2.9999758353114823,0.7950470854047115,5,CA
47860,-12.486063919625702,2.2695893269764,6,CA
47872,-4.125609731140794,-1.0332103755573856,7,CA
47879,3.9918575766149345,-4.574598770937248,4,NM
47889,1.3945132182857478,-4.663347565038805,7,CA
47894,-5.890719349650081,-0.42297671173705176,1,CA
47898,-3.483862103837679,0.25634913486353345,7,CA
47906,-0.6475213994479221,-1.9155357811628133,6,CA
47909,-6.625572480602003,-2.3222005791870948,7,CA
47912,-5.285487338958638,-2.870952813779434,7,CA
47918,-7.212985371326069,4.035853275545409,3,CA
47922,1.4525835972324814,-0.38756818769446344,4,CA
47942,-5.168049493311244,0.3615674787136228,1,CA
47950,-8.555691831425847,-2.002945088862725,7,CA
47952,-9.56449607998605,3.4844601840873426,7,NM
47953,-0.697247418051337,-3.2620369993176737,7,NM
47955,4.739109075613959,-5.081898842418311,4,CA
47963,-2.191493778481633,-1.8731741321010773,4,CA
47969,-1.498210127706763,-4.047018481792906,7,CA
47972,-5.71926748756249,-0.8770381314874365,4,CA
47976,-7.179047519871116,1.2649347394393373,1,NV
47979,4.69482234274956,-4.506418252252921,4,NV
47980,-5.341309815042917,-2.0433637303219263,7,CA
47982,0.1931106783614437,0.6751192334610514,4,NV
47994,-0.2569025290015621,-0.29755116100751355,7,CA
47995,3.8228261389340954,3.8715348805135945,3,CA
47997,-10.722611012392937,8.74817867291651,7,CA
48001,4.471166849153133,14.56833769940691,2,CA
48002,-3.8512468279441596,-1.107240101029743,5,CA
48008,6.353808158099583,-5.29105904682775,4,NM
48014,-6.4611736688424095,0.5844725758184507,1,NC
48022,-5.975671754850551,1.6831384483510794,1,CA
48027,16.618270360988955,14.84140615889425,2,CA
48032,16.70854848145356,15.04224687648115,2,NV
48065,14.545748993363457,13.723328546363803,2,CA
48066,4.285072717591005,4.203715171831283,3,CA
48074,-13.106651167578432,1.4987097562760718,1,NM
48075,-2.9055673420272483,-1.2877789696320143,1,NC
48078,-1.3899940371306378,-3.529643733254218,6,CA
48079,1.2578070917843047,0.030926833663839616,6,AR
48080,12.985219620766081,-7.086026555772556,3,AR
48087,-7.419241219123438,-1.4225234942641924,5,CA
48092,2.1491071844272014,2.3494403472687426,1,AR
48102,-0.3734513298985751,-2.912444514863158,6,NV
48114,-2.928980962905835,0.6969714724926679,3,AR
48115,-1.961440283394053,-3.736379617561199,4,CA
48122,6.131603539038473,5.900086548957053,2,CA
48144,0.16401416950758416,-4.161799383226366,7,CA
48150,4.48126945914943,10.403063822835845,2,NC
48152,-11.361694680275145,1.9293253039085487,7,NC
48155,-11.59676741950828,2.291497926784886,1,CA
48158,4.5228196571198565,-5.177368592484122,4,NV
48160,-3.766362292887069,8.147223674380559,7,CA
48169,11.093852402490763,-8.154289424544917,7,CA
48173,-2.831551243440672,4.3620770154680555,1,CA
48177,-1.0442197598391092,1.8900775076094452,5,CA
48179,0.057318587448974376,2.196327885974353,1,CA
48202,4.750343759264866,-5.557111908304313,4,NM
48204,2.690534287304309,-2.5931111676979217,1,CA
48209,2.740756566116728,-3.235760039356625,1,NV
48211,-12.455587208778917,2.3673728798992233,1,NC
48218,-10.61327942799429,2.405745767452888,1,CA
48237,-2.1018874739257343,-2.1197594957814445,7,CA
48240,12.227173902974464,12.719680448455989,2,CA
48245,-1.153941066216035,5.624857758880234,3,CA
48276,7.220106322825026,3.639954478488844,3,CA
48285,4.230083422624777,9.559750194027284,2,CA
48295,-2.6942458675742462,0.4188142200985337,4,NV
48299,-5.234788071017437,0.25741019162557643,1,CA
48303,-5.172073932002486,-0.6064090113780816,4,CA
48305,-1.8702124203339106,-3.320829936015508,7,NC
48314,-0.7166392079799985,0.340730238859272,4,CA
48317,7.238573861627592,1.5418886770072768,3,NC
48329,-6.3222312566420245,1.3754020887114349,5,NC
48343,-11.68358829909208,0.680082446267387,7,NC
48347,-12.704510602871304,2.294345276235544,1,CA
48358,-2.0016948613639807,-0.4651187398779038,4,NC
48370,-1.9391495536464185,-2.447717525128727,4,CA
48375,-9.014931270176861,4.113196850782822,1,CA
48380,-10.942915829272927,1.4856219578731429,7,CA
48398,-10.38807202843432,2.064486560631433,1,CA
48405,-5.560457326594945,-0.11811302178943259,1,CA
48409,0.10041755852810992,0.19369334672861419,4,CA
48410,9.979564632413219,16.2966309625532,2,CA
48415,4.666083261685242,-3.7245889307327267,4,CA
48436,-4.801017435064257,-0.10869447513525497,6,NV
48440,-12.280448469280575,0.553134116664939,7,NV
48446,-2.469851317664133,-4.687463880598394,7,CA
48448,-2.620225787768372,0.695831958993213,5,CA
48449,-2.450463780709296,1.3092382562317146,3,CA
48460,-1.0557503689693186,5.4922941377063825,3,NM
48468,-6.177191412166827,-0.1450099878519415,4,CA
48475,3.1843059321924283,0.9150938815364041,3,CA
48490,0.5726379803935151,-2.768476870007252,5,NM
48497,-10.453086852109086,0.5149620426502047,7,CA
48505,-4.536886482437157,-0.6096044184017545,1,CA
48510,12.360205342597471,-0.9792365395791008,3,CA
48511,-4.4996300938721925,0.5694263671676203,1,CA
48513,5.895349458294497,-3.563144858133229,4,AR
48514,-0.40094224944095547,-4.0588462216745125,7,AR
48515,-7.383621042337142,-2.2704645950760054,7,CA
48524,-1.9126751577269978,0.27499814624991703,4,NC
48526,6.6047440872260115,10.906911065655974,2,CA
48530,-0.5032284419670053,4.755352227712642,3,CA
48531,-16.83404737188918,4.273435750411482,1,CA
48533,-0.11229081659091664,-2.798420284841786,1,CA
48535,-6.4215890356389425,0.8409232817344289,1,CA
48542,-9.06786432618751,0.09675870255268919,7,CA
48543,9.642853607077344,14.520809108202881,2,CA
48559,-12.156388369386937,2.3969644614596977,1,NC
48579,3.269180474314024,-2.827334182343962,1,NM
48580,-6.970629858690733,-1.6147184744043468,7,NM
48581,6.508975958167375,2.0197691107350577,3,NM
48583,-4.273402590867579,-1.039968865107914,6,CA
48584,-7.199481723018476,-1.3286430230185848,7,NC
48586,1.508037925390206,-2.298908405358259,1,CA
48587,8.373443711825926,15.006604581361168,2,NV
48588,5.240195701065528,-2.6937281894062073,3,CA
48601,7.755881504249325,1.0156665122038064,3,CA
48621,-5.190124670272104,0.3139164754557055,1,CA
48623,11.892894471735973,-7.571341406498518,4,CA
48624,-7.817551827636262,-1.480743527949579,7,CA
48641,5.095183529394753,-4.438744628817354,5,NM
48642,-5.302585862076507,-0.999109895728426,6,CA
48645,0.15269980033428368,-1.9722645370364733,1,CA
48651,-8.304341189405818,-1.0185912629554996,7,CA
48653,8.463301201252431,10.366185975848971,2,CA
48655,3.6452140555006807,-4.630234594987175,4,CA
48657,3.634309615710739,-4.744663289205308,0,CA
48664,15.052163478565113,13.959707956247176,2,NV
48668,-13.138095521500457,0.685018931993861,7,NV
48670,-2.9411788911972674,-2.2052369249113415,0,NC
48674,-7.6467891163802,0.4078022829885806,1,CA
48682,-3.927513169279146,1.827975735031122,7,CA
48687,2.4172775238799185,-0.37150377754212677,3,CA
48689,5.898144366260193,-3.6248715192265086,4,CA
48691,-3.5656225172194196,2.637135132413473,3,CA
48694,-3.8311603091439186,-1.9151976326657156,4,CA
48695,1.8613414154120995,-0.8180964875669213,3,CA
48698,-3.9684264780396754,-0.9951648613289151,4,CA
48703,-3.158850795954203,-1.7586627571110287,5,CA
48706,-0.6681343631057258,-1.8637208442513276,1,CA
48713,9.444355905483725,-7.652329814568897,7,NV
48715,0.7171062636851568,1.0791423024236446,0,CA
48716,16.88229908454656,15.664806152333224,2,CA
48722,-3.007066262203084,-2.315256646874042,4,CA
48723,-7.81151998949167,1.6156970203517758,5,NC
48736,3.3013200812610317,-3.8325212462307716,4,CA
48739,-2.295616066998543,-1.7660244461148777,4,CA
48759,-0.16040991027583848,0.6003945855503178,3,NM
48760,3.1411894856087414,-4.3340930202412595,4,CA
48782,-4.139004184183862,-2.1572898362198076,7,CA
48787,-2.9108413497696413,-2.2254670621907353,4,CA
48788,-7.642574653374449,0.9522769899780846,5,CA
48806,-2.1203913163901786,-0.9707566991320364,4,CA
48813,-3.7206394497904136,-1.785854556772561,7,CA
48814,1.541116518158014,-3.5692701090187446,4,NM
48817,-4.883155633393796,-0.08334560882181595,1,NC
48820,-1.9970668784673287,0.7640007961459072,3,CA
48821,-0.029426417586996687,1.1006266430211171,0,NC
48826,-0.9283070899403706,-1.7375320757596107,1,CA
48847,3.348299620718323,-0.8508412115427096,3,CA
48864,-1.443255174680232,-2.591014002623185,5,CA
48870,-3.1703695645118652,-1.611612194444069,0,CA
48872,8.832244777999392,13.316887735644624,2,CA
48873,-0.28760210067001846,1.8042494960750617,3,NC
48874,7.451929781822929,2.512186125650643,3,CA
48901,1.0743505756259824,-3.251783561187922,5,NC
48906,6.947013557170524,-5.926315355105654,4,CA
48907,-0.9873472247877046,-3.166558834958479,4,AR
48910,-13.547206514182559,0.9473724347902811,7,AR
48917,-14.497387828027003,3.3799838262437976,1,CA
48918,-2.59295705282839,-2.113687363875836,4,CA
48921,-5.530495648601399,-3.109715489741524,7,CA
48924,-5.54101956051357,1.7736481212557376,1,CA
48928,-7.168543110816316,0.7513665012304911,1,CA
48935,-3.9109671938697725,-0.5507744133795303,4,NM
48937,-11.150208213234189,2.1845041728798287,1,AR
48942,11.14153889740516,-6.783876238426746,3,AR
48943,0.6285769125099386,-2.07913303638157,4,NM
48960,12.010095457756467,8.015141014742653,2,NV
48963,0.4823200715346747,-2.211477709898191,1,CA
48983,3.174469478033945,-3.3967040862833544,4,CA
48989,-2.969083463650537,-0.8662679453196974,1,CA
49006,1.6594484381142005,-4.034915263688312,4,CA
49008,-12.47413509594587,2.5678045001319547,1,CA
49017,2.501658524369045,-0.7727979347405479,0,CA
49024,-2.7724465952123944,-3.808205039115022,7,CA
49043,-3.116290868502469,-0.4070424008852909,6,NC
49053,-6.48411740553784,-0.5909904183549245,7,CA
49060,11.361973402019025,12.127966270457955,2,CA
49062,-2.404852800857317,4.719437721757572,4,CA
49070,3.2406357092236897,-5.488097974535974,7,CA
49086,-5.068097766963164,-1.694621058278996,7,NC
49092,-2.6516603013631976,3.3291778827561633,1,NC
49115,0.4149219077791749,1.3930752354886917,1,CA
49117,-3.0593483265585677,-3.6722601541067794,7,CA
49119,1.355472744179073,1.2572219413198928,3,NC
49127,0.8090505993533484,-2.989653838288838,4,CA
49136,0.9270454707689296,0.30734957610932967,1,CA
49137,-8.363821684051334,0.9913900178450655,5,CA
49146,-2.861440425959611,-3.361822668481744,5,CA
49154,6.142499322313025,10.693352477251045,2,AR
49157,-7.174840595761519,1.3123766460252713,1,NM
49161,-11.81904077262493,2.023690556294758,6,NC
49163,-2.9124208724024125,6.058601247849439,7,CA
49171,5.95246866708529,-6.020187474145989,4,CA
49173,-8.438584346808737,0.630117558548288,1,CA
49178,-11.073524474891615,3.3281292414663675,1,CA
49179,-3.4574305074552734,-1.4661748617681556,4,CA
49183,-10.374396818240232,4.339447655445946,0,NV
49185,11.48158421596946,-6.916007865968261,4,CA
49187,2.241879886840406,-4.2258006769420025,7,CA
49193,3.858734633665435,2.2469236785134385,3,CA
49204,-1.0474992531006864,3.2168913046112,0,CA
49205,5.087711886509116,2.140951933792941,3,NM
49207,-0.19152830992557401,-2.6931976032280787,5,NC
49213,-5.642562028998819,-0.07549313430714512,1,CA
49214,5.15202921123535,-5.783411229646146,4,CA
49220,1.3159475808371048,-4.040566759358663,4,CA
49221,-0.32542568749923517,-3.1085521977974513,4,CA
49225,11.323296550927276,-8.468792980355332,7,CA
49229,-0.9307774665750728,-1.3562144568911583,6,CA
49230,-8.294090988369904,-0.4435441104064391,7,CA
49251,3.7224218372379925,-3.9655295912269954,0,CA
49254,-5.953795730055767,-1.2629146165089906,4,NC
49269,-1.9267251902080278,-3.0630026213483004,4,CA
49271,13.643394099304896,11.76898457456756,2,CA
49272,10.564952329711288,-7.018621308553391,4,NC
49278,1.5793676607295042,-3.0245672098441077,4,NC
49282,-7.123605975152298,-1.7376175953098132,7,CA
49284,4.770804447838242,-5.942755474688664,7,CA
49286,6.43281501390538,4.643551235495423,3,CA
49289,8.722040102397413,2.8175518737050274,6,CA
49291,5.9751369746033225,-4.701316954782403,6,CA
49292,7.1103132527428965,-5.92330578264963,4,NC
49294,10.165488828455468,-6.541641462299406,0,AR
49295,6.496812472031088,-5.658747124538998,4,CA
49297,-2.633161933488399,-1.2238552577595303,1,CA
49307,-7.5061751492523845,0.9026967612970656,7,AR
49327,-1.986220320716104,13.359845931238272,2,CA
49329,-1.4771127133723605,-3.758726947295504,7,CA
49334,13.495482083523038,10.92137482985905,2,CA
49335,0.2530463859667369,-3.1618668648348143,4,CA
49351,-3.039911234451288,-0.3261097096506623,1,CA
49353,-5.383087277810042,8.774419893805998,1,NC
49357,-4.403628064299266,-2.593704997255137,7,CA
49366,7.227890460231854,-6.789584334163598,0,NC
49367,-9.1197192604731,-0.4170779169443457,7,CA
49369,6.423211469166613,-6.250104349513402,4,CA
49371,-11.570853136694176,1.7759843415768752,1,AR
49373,-6.388163082432645,0.12151796199408177,1,CA
49377,6.459624069501808,-5.1634363204321785,4,CA
49378,-0.3041789916983089,9.50359223583119,2,CA
49382,-0.37417160793473964,-3.5939512046243625,4,CA
49388,3.9378480224730312,-3.8718925022471975,4,CA
49391,0.6676178201188379,-3.6249691779662583,4,NM
49392,7.989439908773409,11.004465001387986,2,NC
49402,-9.792003861101483,-0.6463841678708718,7,CA
49404,3.9234537385302866,-3.207853318866748,1,CA
49415,-9.813492848807755,5.876358038359869,1,NC
49419,-3.5455278295147763,-2.339873969018057,7,NV
49422,-1.2214374608868026,9.769534221471536,2,NM
49434,0.16949997857472773,0.7707470483892608,0,CA
49445,4.165645857422914,-4.741201672497292,4,CA
49446,3.3212050495622236,7.191725350164185,2,CA
49447,-1.5621138465738322,-2.9189727638448395,7,CA
49451,-2.379619670239664,-3.9753295019112884,7,AR
49458,10.528505629025597,13.136160376513923,2,CA
49467,-2.5576269030379266,-1.1197394907467786,4,CA
49471,-2.480530709060271,-1.7301812463054596,1,CA
49474,-3.8942469443151264,-1.9047290349171873,4,NC
49482,-13.779769693595812,3.2209887899200367,1,CA
49483,-8.338564436303255,2.6842826421097814,5,CA
49493,1.5055749821284057,-4.737226698167727,7,CA
49512,-0.6842709294009901,-3.498574574280822,7,NC
49514,0.045136150039589325,-2.4158668696570063,5,CA
49518,6.436332071397575,11.280033796276962,2,CA
49532,-3.108999828830552,3.2851312250619302,3,CA
49546,-4.555297905892557,3.1908386587234627,4,NV
49548,-2.0733174466735393,-2.848883111815435,7,CA
49549,-5.334835058065304,-1.1407901183636844,7,CA
49553,-5.792998302239422,-0.46486265650184516,1,NC
49554,-1.8746005889311246,-1.7502639170847998,6,CA
49568,-13.689205560186549,3.48415110652797,1,CA
49574,4.8209056196895,-5.0048141934866175,4,AR
49578,-5.8374901621006146,-2.6282958569116954,7,CA
49585,-2.1601437698849146,-3.416683645125955,5,NV
49587,-2.865865494314261,-3.463269629932773,7,CA
49596,-5.345912250710139,0.08512555246506778,5,AR
49598,-0.03509343951268391,-3.6408346983215494,4,CA
49627,0.17620234276049146,-2.7820862127185593,5,CA
49628,3.7436012695249623,10.260650352141425,2,CA
49645,4.813124218825101,1.7887170940631563,5,NC
49655,-6.418464099800916,-1.245727091965291,4,NC
49656,-4.121646711788482,-1.5826889634235732,4,CA
49662,1.8948962097125375,-2.4678132156707955,4,NV
49668,5.050382486861149,11.538021181165563,2,CA
49674,-9.97479915134943,0.20730160750735555,1,CA
49676,-6.705638332196461,0.07919439132712111,6,NV
49679,-2.723686665301844,9.51483650121536,2,CA
49680,0.8550473321237909,-2.685839833045125,0,CA
49698,-5.256839610776039,-1.7339582652516086,7,NC
49699,-9.516677148836765,0.22920641382771828,0,CA
49704,-1.1392138299055323,-3.1292815862293533,5,CA
49710,7.614814697022514,-5.530782446900923,4,CA
49724,0.6123874904437184,11.915986617874617,2,CA
49733,-2.6459192334645376,-1.0689633794273987,1,CA
49753,-2.931638083887658,-1.1099464215454786,1,NV
49764,10.951897191618725,-2.519101357521775,3,CA
49765,5.2138516615171335,-3.382488449469616,1,CA
49766,-2.341165199300066,-2.3906167338385624,7,CA
49772,0.7042534258142263,14.226910100943204,2,CA
49775,-5.07684971914568,5.711019016364609,3,CA
49778,11.127434989229853,16.543176800595532,2,CA
49780,-1.062743099589297,-2.0732529935105277,4,NM
49783,3.2381190949097927,-5.555704953607602,7,NM
49789,-2.555206441765728,-1.704254439664275,5,CA
49791,-8.18679917957509,0.5963610980912398,1,NV
49792,-4.4277563337819394,-0.799620959711133,1,NV
49793,2.939596072032745,6.932509650117375,2,CA
49796,0.898044315670359,-1.921934700186279,6,CA
49797,5.138686867248911,12.323300790124936,2,CA
49798,-3.714214994637413,-0.8508490825207109,1,CA
49799,5.031231115320865,-3.6900886530091954,4,CA
49837,-0.6630580236903248,-1.7682445064325263,0,AR
49845,4.771227488250023,0.21769139421275455,3,CA
49848,-2.3474835856787877,-0.3131324485317954,1,CA
49855,-13.528099232430122,3.2319066857649403,1,CA
49856,-1.7345584494464605,8.56623347589693,2,CA
49858,-4.230690184249345,0.27728819336939525,7,CA
49891,-5.2775317802894675,-1.6659184740728326,7,CA
49898,2.8889566468106813,-3.667050757066306,5,CA
49909,-4.680407705513765,8.597043349346086,2,NM
49916,-1.4432489734595895,-2.40758826454171,4,CA
49934,3.0701991364901313,-5.216532252726345,4,CA
49944,-7.297842118485987,-0.08518586363760526,0,CA
49949,4.859432496608538,-4.583920514002647,0,CA
49953,1.805493817268028,5.485222801955151,3,CA
49954,-7.604589169103194,0.9540018541139483,1,CA
49958,5.705638656851624,-5.683618401649539,4,CA
49960,4.459024657386157,-3.9767932074526957,4,CA
49967,7.072795267922446,7.411755672002639,2,NC
49971,-4.243089968141949,-1.1133838452961553,4,NM
49972,-3.8327295818696694,-2.2491890096735845,4,NM
49976,-1.9202055980214885,-3.873997148164656,7,CA
49978,-4.446996171170322,0.2534932154939724,5,AR
49986,-3.890850185735874,-0.5495936723858058,4,CA
49988,-4.4807866242768615,-0.32452222520130103,6,CA
49989,1.017107067885423,-3.4283486464714286,4,AR
49997,-4.997943872849681,-1.9329744790959857,4,NM
50002,-3.2459404254627042,-1.5781432193551879,5,CA
50004,-1.9316587020103122,-3.9045384290111476,7,NM
50006,-10.119999462481887,1.0138980540042855,1,NM
50007,0.4632755613113448,-2.0951582161927162,5,NM
50008,-12.571958112461482,4.546282163960892,1,NM
50009,2.424223010136163,-5.321616875679012,7,NM
50019,-11.308975318620082,0.7233744154047749,7,CA
50024,-4.6092819153356706,9.812880991947404,2,CA
50025,5.655739686680203,-4.421935842739454,4,CA
50026,-12.560525948940493,2.264977195268823,1,CA
50027,2.9969852090984723,-3.200588628812122,4,CA
50035,-10.684590555401556,2.6152100518392216,1,NC
50037,-3.032872950778072,-2.6352147254595297,7,CA
50042,14.966288115473318,14.434346889408246,2,CA
50045,-6.315612551032107,-0.2529120639075162,7,CA
50051,0.6373367469616514,-4.025414191527088,4,NC
50054,-1.8228191562746712,-3.2466209052939434,7,NV
50056,-4.220059781163338,-2.51032660788751,6,CA
50066,-9.122184008286014,-0.3100444491359569,7,CA
50073,-0.945734211042235,0.9228166373521521,7,CA
50082,-0.0007860428144633772,0.9060507850528176,3,CA
50093,3.612931209159023,13.542368884477588,2,CA
50105,6.856070327618933,12.265469155676698,2,CA
50112,8.304695080562055,-5.287449701893635,5,CA
50116,-3.177206584547155,-2.067898724781465,0,NC
50125,-0.9077431983212312,-3.0362768840736543,0,CA
50127,8.793423981093294,-6.111559576658131,4,CA
50129,-7.258107694750301,-1.1992221785662187,7,CA
50130,1.4482015912514339,-2.8517548374248562,5,CA
50134,-1.1331814438448369,-1.716688277435454,1,CA
50136,-3.937463319708439,-0.7028657536530462,1,CA
50143,-7.7512535916642165,0.4890337520203314,1,NV
50147,-4.90867311534018,-1.015719092236579,7,NC
50152,2.795187744944415,-4.931943312794948,7,NV
50154,12.747331763852529,17.198608791466334,2,NC
50170,-1.6624295905249522,-4.334730660203667,7,CA
50175,-6.584704926749813,0.2959430915015151,1,CA
50183,-8.692490165060923,0.5623653023107249,1,CA
50196,8.709177693217653,-0.9089280090107498,3,CA
50198,-4.2870931876324905,2.6542922065294663,5,CA
50210,2.1318230218281164,-3.6169876801497383,4,CA
50221,-4.282619277054723,-1.4560572453339369,6,CA
50225,-9.119923523805788,0.1894291355928688,4,CA
50227,13.298780741680108,15.259264005660228,2,CA
50232,3.0745916455587263,-3.5531452648857416,4,CA
50233,1.612256138931181,-3.2636230406486826,0,CA
50242,8.571306133884105,13.274773149400007,2,CA
50251,-1.0163662869695371,-3.1421123950782928,4,NM
50256,8.226753907376372,-5.9828325285197215,4,CA
50258,0.5787271858812862,-3.766640438466114,6,CA
50262,4.304237782231117,-4.392737664097294,5,NV
50270,-1.0228883944174947,-4.430619665507028,7,CA
50277,-6.121957342105541,1.4554104517537743,1,NV
50284,-1.2838677015537037,-2.790021854796965,7,CA
50289,-2.4335506541492005,-2.177288574353832,4,CA
50298,-10.0413285742627,1.2399113659532892,4,CA
50299,4.006201815404344,-3.8675791497678533,4,NC
50317,-2.6644401781644715,-2.748255738676312,7,CA
50320,-5.099383695578123,-1.5015467554416864,0,CA
50325,8.419019888715871,9.812992525180823,2,CA
50338,-3.0719764977754607,-3.0896959875392374,7,CA
50339,-6.894644565175678,-0.8830272538818374,7,CA
50346,-2.234078295920046,-0.6938837571267706,1,CA
50356,-0.3574165280402972,0.5419514678676942,4,CA
50357,-10.179085722045802,6.113341779973769,7,CA
50365,-4.201246500331149,-0.939239431164293,1,CA
50371,-3.1895602742135836,-2.6353461960536197,4,CA
50372,-3.761855098977441,-0.22696139403898452,1,CA
50374,5.679135350212133,-5.632488816267745,4,CA
50383,3.423121310397322,15.73551288336902,2,CA
50401,5.976493954229556,-4.631169206860267,4,CA
50404,-3.513337711322142,-0.597030811743917,1,CA
50406,1.5791555177488925,-2.234056559975905,1,CA
50418,-3.265222807388244,-2.6126383446788197,4,CA
50429,-5.0378033361054,-2.226313402486221,7,CA
50435,-2.6241838801459125,7.677878971813235,5,CA
50436,4.236545965780834,-4.79442396139606,4,NV
50452,3.7946641938891714,14.947852430951592,2,CA
50460,-0.5937168113817939,-3.3512672015997857,7,NC
50463,1.4229876540615582,-3.4718320325986474,4,CA
50466,-4.47577979817983,-0.17131186273499116,1,CA
50468,-7.757601042036395,1.0629204914237096,1,CA
50469,-6.409899245812831,-3.115911364703483,7,CA
50470,4.229364222246552,-5.090258090833655,0,NV
50471,1.3422800251310345,-3.087893358806818,5,NC
50473,12.140999395500966,16.26304155572595,2,CA
50483,2.9402082163733927,5.344111711185498,2,NC
50486,10.279937423239156,-6.80797106086937,4,CA
50488,0.8112425537764143,-4.102652362602196,4,NM
50495,-3.297802542525633,-1.7321260121540383,4,NV
50498,-3.4164402419115203,-4.458138164344439,7,CA
50501,-5.61862647197382,-0.1016590442244078,6,NC
50507,-15.917387191235218,3.300234735068629,1,CA
50526,3.893151785390905,-4.556372568145323,5,AR
50529,6.048009756506757,-5.190923572976254,4,CA
50530,5.810524305930568,3.352733767587788,3,AR
50531,-4.360032895894765,-1.1389040621660853,1,NV
50535,-6.309856599483969,1.2304437518630094,6,CA
